@relation processindexfeat-weka.filters.unsupervised.attribute.Remove-R3

@attribute AfterNextPOS numeric
@attribute BeforeLastPOS numeric
@attribute LastWordForm numeric
@attribute LastWordPOS numeric
@attribute NextWordForm numeric
@attribute NextWordPOS numeric
@attribute SentenceLength numeric
@attribute WordForm numeric
@attribute WordPOS numeric
@attribute ProcessPercentage numeric

@data
2,19,1361,12,186,33,41,462,2,0.414634
5,12,462,2,282,2,41,186,33,0.243902
12,2,186,33,1917,5,41,282,2,0.268293
2,33,282,2,1651,12,41,1917,5,0.292683
6,2,1917,5,7,2,41,1651,12,0.390244
6,5,1651,12,4160,6,41,7,2,0.365854
14,12,7,2,2212,6,41,4160,6,0.317073
15,2,4160,6,26,14,41,2212,6,0.341463
2,6,2212,6,73,15,41,26,14,0.463415
3,6,26,14,80,2,41,73,15,0.487805
5,14,73,15,1286,3,41,80,2,0.585366
12,15,80,2,2181,5,41,1286,3,0.536585
2,2,1286,3,1488,12,41,2181,5,0.512195
3,3,2181,5,366,2,41,1488,12,0.560976
6,5,1488,12,21,3,41,366,2,0.658537
21,12,366,2,141,6,41,21,3,0.609756
3,2,21,3,889,21,41,141,6,0.634146
26,3,141,6,94,3,41,889,21,0.878049
6,6,889,21,0,26,41,94,3,0.731707
6,21,94,3,1866,6,41,0,26,0.707317
2,3,0,26,4142,6,41,1866,6,0.682927
3,26,1866,6,80,2,41,4142,6,0.756098
26,6,4142,6,21,3,41,80,2,0.853659
12,6,80,2,2073,26,41,21,3,0.804878
20,2,21,3,1361,12,41,2073,26,0.780488
47,3,2073,26,43,20,41,1361,12,0.829268
49,26,1361,12,44373,47,41,43,20,0.97561
6,48,1,1,1866,6,14,9,3,0.142857
21,1,9,3,4129,6,14,1866,6,0.071429
26,3,1866,6,5890,21,14,4129,6,0.214286
12,6,4129,6,943,26,14,5890,21,1
31,6,5890,21,1361,12,14,943,26,0.285714
13,21,943,26,261,31,14,1361,12,0.857143
5,26,1361,12,121,13,14,261,31,0.714286
19,12,261,31,4968,5,14,121,13,0.642857
5,31,121,13,40,19,14,4968,5,0.428571
12,13,4968,5,5,5,14,40,19,0.357143
26,5,40,19,547,12,14,5,5,0.5
20,19,5,5,548,26,14,547,12,0.571429
47,5,547,12,43,20,14,548,26,0.785714
49,12,548,26,44373,47,14,43,20,0.928571
4,48,1,1,2034,4,27,9,3,0.074074
18,1,9,3,2571,4,27,2034,4,0.037037
17,3,2034,4,2286,18,27,2571,4,0.148148
2,4,2571,4,3848,17,27,2286,18,0.111111
3,4,2286,18,146,2,27,3848,17,1
26,18,3848,17,3,3,27,146,2,0.925926
26,17,146,2,0,26,27,3,3,0.296296
6,2,3,3,3267,26,27,0,26,0.259259
6,3,0,26,1866,6,27,3267,26,0.222222
32,26,3267,26,4129,6,27,1866,6,0.185185
27,26,1866,6,169,32,27,4129,6,0.888889
25,6,4129,6,712,27,27,169,32,0.407407
11,6,169,32,99,25,27,712,27,0.37037
3,32,712,27,215,11,27,99,25,0.333333
6,27,99,25,203,3,27,215,11,0.851852
3,25,215,11,334,6,27,203,3,0.444444
6,11,203,3,94,3,27,334,6,0.814815
2,3,334,6,4159,6,27,94,3,0.481481
3,6,94,3,7,2,27,4159,6,0.62963
6,3,4159,6,203,3,27,7,2,0.592593
17,6,7,2,2050,6,27,203,3,0.518519
3,2,203,3,4617,17,27,2050,6,0.555556
26,3,2050,6,94,3,27,4617,17,0.777778
6,6,4617,17,96,26,27,94,3,0.703704
20,17,94,3,4160,6,27,96,26,0.666667
47,3,96,26,43,20,27,4160,6,0.740741
49,26,4160,6,44373,47,27,43,20,0.962963
4,48,1,1,55,4,60,9,3,0.033333
2,1,9,3,11706,4,60,55,4,0.016667
4,3,55,4,7,2,60,11706,4,0.116667
14,4,11706,4,4340,4,60,7,2,0.066667
18,4,7,2,26,14,60,4340,4,0.05
11,2,4340,4,351,18,60,26,14,0.083333
19,4,26,14,4208,11,60,351,18,0.1
3,14,351,18,40,19,60,4208,11,1
6,18,4208,11,203,3,60,40,19,0.183333
6,11,40,19,0,6,60,203,3,0.15
14,19,203,3,3224,6,60,0,6,0.133333
17,3,0,6,26,14,60,3224,6,0.166667
3,6,3224,6,51,17,60,26,14,0.2
6,6,26,14,21,3,60,51,17,0.966667
6,14,51,17,4122,6,60,21,3,0.233333
19,17,21,3,449,6,60,4122,6,0.216667
25,3,4122,6,40,19,60,449,6,0.566667
3,6,449,6,2602,25,60,40,19,0.25
6,6,40,19,21,3,60,2602,25,0.5
6,19,2602,25,4129,6,60,21,3,0.283333
5,25,21,3,4162,6,60,4129,6,0.266667
6,3,4129,6,5443,5,60,4162,6,0.3
2,6,4162,6,249,6,60,5443,5,0.316667
5,6,5443,5,23,2,60,249,6,0.333333
12,5,249,6,417,5,60,23,2,0.383333
2,6,23,2,6177,12,60,417,5,0.35
4,2,417,5,1522,2,60,6177,12,0.366667
5,5,6177,12,2263,4,60,1522,2,0.483333
15,12,1522,2,62,5,60,2263,4,0.466667
4,2,2263,4,73,15,60,62,5,0.4
5,4,62,5,2263,4,60,73,15,0.416667
7,5,73,15,2771,5,60,2263,4,0.45
27,15,2263,4,8,7,60,2771,5,0.433333
25,4,2771,5,98,27,60,8,7,0.55
26,5,8,7,99,25,60,98,27,0.533333
2,7,98,27,1349,26,60,99,25,0.516667
26,27,99,25,80,2,60,1349,26,0.95
12,25,1349,26,174,26,60,80,2,0.616667
19,26,80,2,4167,12,60,174,26,0.583333
25,2,174,26,40,19,60,4167,12,0.6
15,26,4167,12,1429,25,60,40,19,0.633333
27,12,40,19,73,15,60,1429,25,0.65
25,19,1429,25,98,27,60,73,15,0.666667
2,25,73,15,2493,25,60,98,27,0.683333
3,15,98,27,23,2,60,2493,25,0.933333
6,27,2493,25,21,3,60,23,2,0.916667
2,25,23,2,5042,6,60,21,3,0.7
12,2,21,3,7,2,60,5042,6,0.9
2,3,5042,6,513,12,60,7,2,0.883333
26,6,7,2,80,2,60,513,12,0.866667
12,2,513,12,297,26,60,80,2,0.75
15,12,80,2,1361,12,60,297,26,0.716667
33,2,297,26,73,15,60,1361,12,0.733333
12,26,1361,12,1715,33,60,73,15,0.766667
2,12,73,15,2989,12,60,1715,33,0.783333
26,15,1715,33,80,2,60,2989,12,0.8
12,33,2989,12,297,26,60,80,2,0.85
20,12,80,2,3972,12,60,297,26,0.816667
47,2,297,26,43,20,60,3972,12,0.833333
49,26,3972,12,44373,47,60,43,20,0.983333
22,48,1,1,4659,4,30,16151,4,0.1
4,1,16151,4,1261,22,30,4659,4,0.066667
14,4,4659,4,1474,4,30,1261,22,0.033333
3,4,1261,22,26,14,30,1474,4,0.4
6,22,1474,4,94,3,30,26,14,0.133333
2,4,26,14,1311,6,30,94,3,0.166667
4,14,94,3,7,2,30,1311,6,0.333333
4,3,1311,6,16151,4,30,7,2,0.3
4,6,7,2,4929,4,30,16151,4,0.233333
14,2,16151,4,1474,4,30,4929,4,0.2
17,4,4929,4,26,14,30,1474,4,0.266667
3,4,1474,4,229,17,30,26,14,0.366667
38,4,26,14,94,3,30,229,17,1
5,14,229,17,410,38,30,94,3,0.566667
5,17,94,3,0,5,30,410,38,0.533333
4,3,410,38,420,5,30,0,5,0.433333
6,38,0,5,9915,4,30,420,5,0.466667
2,5,420,5,1824,6,30,9915,4,0.5
6,5,9915,4,80,2,30,1824,6,0.8
15,4,1824,6,3211,6,30,80,2,0.766667
12,6,80,2,73,15,30,3211,6,0.733333
2,2,3211,6,2501,12,30,73,15,0.6
12,6,73,15,7,2,30,2501,12,0.633333
2,15,2501,12,15228,12,30,7,2,0.7
3,12,7,2,588,2,30,15228,12,0.666667
26,2,15228,12,3,3,30,588,2,0.933333
6,12,588,2,0,26,30,3,3,0.866667
20,2,3,3,333,6,30,0,26,0.833333
47,3,0,26,43,20,30,333,6,0.9
49,26,333,6,44373,47,30,43,20,0.966667
4,48,1,1,1069,4,17,15325,4,0.117647
17,1,15325,4,1474,4,17,1069,4,0.058824
3,4,1069,4,608,17,17,1474,4,0.176471
38,4,1474,4,94,3,17,608,17,1
5,4,608,17,410,38,17,94,3,0.529412
5,17,94,3,0,5,17,410,38,0.470588
4,3,410,38,420,5,17,0,5,0.235294
4,38,0,5,772,4,17,420,5,0.294118
6,5,420,5,8851,4,17,772,4,0.411765
2,5,772,4,1824,6,17,8851,4,0.352941
6,4,8851,4,80,2,17,1824,6,0.882353
6,4,1824,6,0,6,17,80,2,0.823529
6,6,80,2,0,6,17,0,6,0.705882
6,2,0,6,1055,6,17,0,6,0.647059
20,6,0,6,3847,6,17,1055,6,0.588235
47,6,1055,6,43,20,17,3847,6,0.764706
49,6,3847,6,44373,47,17,43,20,0.941176
4,48,1,1,3226,4,19,3225,4,0.105263
17,1,3225,4,1474,4,19,3226,4,0.052632
11,4,3226,4,37,17,19,1474,4,0.210526
3,4,1474,4,3989,11,19,37,17,0.157895
38,4,37,17,94,3,19,3989,11,1
5,17,3989,11,410,38,19,94,3,0.526316
5,11,94,3,42936,5,19,410,38,0.473684
4,3,410,38,420,5,19,42936,5,0.263158
4,38,42936,5,772,4,19,420,5,0.315789
6,5,420,5,8851,4,19,772,4,0.421053
2,5,772,4,1824,6,19,8851,4,0.368421
6,4,8851,4,80,2,19,1824,6,0.736842
6,4,1824,6,0,6,19,80,2,0.684211
15,6,80,2,0,6,19,0,6,0.578947
28,2,0,6,73,15,19,0,6,0.631579
6,6,0,6,11234,28,19,73,15,0.789474
20,6,73,15,528,6,19,11234,28,0.894737
47,15,11234,28,43,20,19,528,6,0.842105
49,28,528,6,44373,47,19,43,20,0.947368
4,48,1,1,4659,4,16,295,4,0.125
17,1,295,4,1474,4,16,4659,4,0.0625
3,4,4659,4,1032,17,16,1474,4,0.1875
38,4,1474,4,94,3,16,1032,17,1
5,4,1032,17,410,38,16,94,3,0.5625
5,17,94,3,25478,5,16,410,38,0.5
4,3,410,38,420,5,16,25478,5,0.25
4,38,25478,5,772,4,16,420,5,0.3125
6,5,420,5,8851,4,16,772,4,0.4375
2,5,772,4,1824,6,16,8851,4,0.375
6,4,8851,4,80,2,16,1824,6,0.875
12,4,1824,6,16411,6,16,80,2,0.8125
6,6,80,2,377,12,16,16411,6,0.6875
20,2,16411,6,7426,6,16,377,12,0.625
47,6,377,12,43,20,16,7426,6,0.75
49,12,7426,6,44373,47,16,43,20,0.9375
12,48,1,1,1917,5,22,444,2,0.409091
14,1,444,2,547,12,22,1917,5,0.045455
4,2,1917,5,26,14,22,547,12,0.090909
4,5,547,12,2856,4,22,26,14,0.363636
4,12,26,14,9324,4,22,2856,4,0.227273
4,14,2856,4,8102,4,22,9324,4,0.181818
21,4,9324,4,1734,4,22,8102,4,0.136364
11,4,8102,4,106,21,22,1734,4,0.318182
26,4,1734,4,1237,11,22,106,21,0.272727
12,4,106,21,133,26,22,1237,11,1
2,21,1237,11,3198,12,22,133,26,0.454545
3,11,133,26,23,2,22,3198,12,0.5
4,26,3198,12,21,3,22,23,2,0.727273
4,12,23,2,7423,4,22,21,3,0.636364
6,2,21,3,1013,4,22,7423,4,0.590909
30,3,7423,4,27506,6,22,1013,4,0.545455
26,4,1013,4,574,30,22,27506,6,0.681818
15,4,27506,6,3389,26,22,574,30,0.772727
26,6,574,30,73,15,22,3389,26,0.909091
20,30,3389,26,1470,26,22,73,15,0.818182
47,26,73,15,43,20,22,1470,26,0.863636
49,15,1470,26,44373,47,22,43,20,0.954545
18,48,1,1,4820,6,13,9,3,0.076923
30,1,9,3,625,18,13,4820,6,1
27,3,4820,6,574,30,13,625,18,0.153846
23,6,625,18,8267,27,13,574,30,0.230769
25,18,574,30,77,23,13,8267,27,0.384615
29,30,8267,27,5788,25,13,77,23,0.307692
2,27,77,23,280,29,13,5788,25,0.846154
26,23,5788,25,611,2,13,280,29,0.769231
4,25,280,29,30371,26,13,611,2,0.692308
4,29,611,2,15359,4,13,30371,26,0.538462
20,2,30371,26,15360,4,13,15359,4,0.461538
47,26,15359,4,866,20,13,15360,4,0.615385
49,4,15360,4,44373,47,13,866,20,0.923077
14,48,1,1,8102,4,30,285,4,0.033333
3,1,285,4,26,14,30,8102,4,0.466667
26,4,8102,4,21,3,30,26,14,0.066667
6,4,26,14,34261,26,30,21,3,0.133333
15,14,21,3,2828,6,30,34261,26,0.1
6,3,34261,26,73,15,30,2828,6,0.4
26,26,2828,6,74,6,30,73,15,0.166667
6,6,73,15,75,26,30,74,6,0.233333
2,15,74,6,76,6,30,75,26,0.2
4,6,75,26,7,2,30,76,6,0.266667
4,26,76,6,5822,4,30,7,2,0.366667
21,6,7,2,1474,4,30,5822,4,0.3
28,2,5822,4,317,21,30,1474,4,0.333333
3,4,1474,4,2591,28,30,317,21,0.433333
6,4,317,21,21,3,30,2591,28,1
6,21,2591,28,0,6,30,21,3,0.533333
9,28,21,3,552,6,30,0,6,0.5
26,3,0,6,14,9,30,552,6,0.733333
38,6,552,6,9318,26,30,14,9,0.566667
5,6,14,9,410,38,30,9318,26,0.7
5,9,9318,26,9319,5,30,410,38,0.666667
6,26,410,38,412,5,30,9319,5,0.6
2,38,9319,5,2313,6,30,412,5,0.633333
4,5,412,5,80,2,30,2313,6,0.933333
4,5,2313,6,1919,4,30,80,2,0.9
4,6,80,2,474,4,30,1919,4,0.833333
4,2,1919,4,5823,4,30,474,4,0.8
20,4,474,4,4655,4,30,5823,4,0.766667
47,4,5823,4,43,20,30,4655,4,0.866667
49,4,4655,4,44373,47,30,43,20,0.966667
11,48,1,1,106,21,32,5823,4,0.0625
3,1,5823,4,3989,11,32,106,21,0.03125
6,4,106,21,21,3,32,3989,11,1
3,21,3989,11,416,6,32,21,3,0.09375
26,11,21,3,94,3,32,416,6,0.125
26,3,416,6,1153,26,32,94,3,0.21875
6,6,94,3,10119,26,32,1153,26,0.1875
14,3,1153,26,3341,6,32,10119,26,0.15625
3,26,10119,26,26,14,32,3341,6,0.9375
6,26,3341,6,94,3,32,26,14,0.25
4,6,26,14,8121,6,32,94,3,0.28125
4,14,94,3,285,4,32,8121,6,0.90625
21,3,8121,6,8102,4,32,285,4,0.3125
18,6,285,4,106,21,32,8102,4,0.40625
11,4,8102,4,107,18,32,106,21,0.375
2,4,106,21,4255,11,32,107,18,0.34375
24,21,107,18,23,2,32,4255,11,0.875
5,18,4255,11,651,24,32,23,2,0.84375
33,11,23,2,4075,5,32,651,24,0.5
12,2,651,24,2897,33,32,4075,5,0.46875
14,24,4075,5,3198,12,32,2897,33,0.4375
3,5,2897,33,26,14,32,3198,12,0.8125
2,33,3198,12,291,3,32,26,14,0.53125
32,12,26,14,7,2,32,291,3,0.65625
17,14,291,3,271,32,32,7,2,0.59375
11,3,7,2,231,17,32,271,32,0.5625
2,2,271,32,6698,11,32,231,17,0.625
3,32,231,17,1964,2,32,6698,11,0.78125
12,17,6698,11,21,3,32,1964,2,0.75
20,11,1964,2,11838,12,32,21,3,0.6875
47,2,21,3,43,20,32,11838,12,0.71875
49,3,11838,12,44373,47,32,43,20,0.96875
14,48,1,1,1585,18,19,2137,2,0.052632
4,1,2137,2,26,14,19,1585,18,0.315789
4,2,1585,18,285,4,19,26,14,0.263158
21,18,26,14,8102,4,19,285,4,0.105263
28,14,285,4,317,21,19,8102,4,0.210526
19,4,8102,4,2594,28,19,317,21,0.157895
25,4,317,21,40,19,19,2594,28,1
4,21,2594,28,14215,25,19,40,19,0.368421
2,28,40,19,5823,4,19,14215,25,0.894737
28,19,14215,25,491,2,19,5823,4,0.421053
3,25,5823,4,1513,28,19,491,2,0.842105
26,4,491,2,94,3,19,1513,28,0.789474
6,2,1513,28,2605,26,19,94,3,0.526316
2,28,94,3,8928,6,19,2605,26,0.473684
28,3,2605,26,385,2,19,8928,6,0.578947
26,26,8928,6,3475,28,19,385,2,0.631579
20,6,385,2,2119,26,19,3475,28,0.736842
47,2,3475,28,43,20,19,2119,26,0.684211
49,28,2119,26,44373,47,19,43,20,0.947368
13,48,1,1,1217,23,16,8,7,0.875
11,1,8,7,121,13,16,1217,23,0.125
19,7,1217,23,2599,11,16,121,13,0.0625
25,23,121,13,40,19,16,2599,11,0.8125
18,13,2599,11,2879,25,16,40,19,0.1875
6,11,40,19,11064,18,16,2879,25,0.5625
2,19,2879,25,18784,6,16,11064,18,0.25
3,25,11064,18,7,2,16,18784,6,0.5
6,18,18784,6,166,3,16,7,2,0.4375
14,6,7,2,246,6,16,166,3,0.3125
8,2,166,3,26,14,16,246,6,0.375
23,3,246,6,11,8,16,26,14,0.75
21,6,26,14,77,23,16,11,8,0.6875
20,14,11,8,1795,21,16,77,23,0.625
47,8,77,23,43,20,16,1795,21,1
49,23,1795,21,44373,47,16,43,20,0.9375
6,48,1,1,94,3,18,247,15,0.222222
6,1,247,15,541,6,18,94,3,0.111111
21,15,94,3,6119,6,18,541,6,0.055556
39,3,541,6,21737,21,18,6119,6,0.166667
3,6,6119,6,446,39,18,21737,21,1
6,6,21737,21,21,3,18,446,39,0.277778
2,21,446,39,3792,6,18,21,3,0.333333
3,39,21,3,7,2,18,3792,6,0.611111
6,3,3792,6,94,3,18,7,2,0.555556
6,6,7,2,2559,6,18,94,3,0.444444
14,2,94,3,2560,6,18,2559,6,0.388889
2,3,2559,6,26,14,18,2560,6,0.5
3,6,2560,6,462,2,18,26,14,0.666667
3,6,26,14,291,3,18,462,2,0.888889
21,14,462,2,169,3,18,291,3,0.833333
20,2,291,3,22077,21,18,169,3,0.722222
47,3,169,3,43,20,18,22077,21,0.777778
49,3,22077,21,44373,47,18,43,20,0.944444
6,48,1,1,94,3,34,2173,2,0.088235
21,1,2173,2,8868,6,34,94,3,0.029412
3,2,94,3,14205,21,34,8868,6,0.058824
6,3,8868,6,21,3,34,14205,21,0.382353
14,6,14205,21,1859,6,34,21,3,0.117647
2,21,21,3,26,14,34,1859,6,0.147059
6,3,1859,6,80,2,34,26,14,0.352941
14,6,26,14,301,6,34,80,2,0.323529
4,14,80,2,26,14,34,301,6,0.176471
4,2,301,6,285,4,34,26,14,0.294118
27,6,26,14,8102,4,34,285,4,0.205882
25,14,285,4,712,27,34,8102,4,0.264706
3,4,8102,4,2435,25,34,712,27,0.235294
6,4,712,27,21,3,34,2435,25,1
2,27,2435,25,8191,6,34,21,3,0.411765
28,25,21,3,7,2,34,8191,6,0.941176
3,3,8191,6,2694,28,34,7,2,0.911765
6,6,7,2,94,3,34,2694,28,0.882353
2,2,2694,28,5650,6,34,94,3,0.441176
4,28,94,3,80,2,34,5650,6,0.470588
15,3,5650,6,5823,4,34,80,2,0.529412
28,6,80,2,329,15,34,5823,4,0.5
3,2,5823,4,2076,28,34,329,15,0.558824
6,4,329,15,21,3,34,2076,28,0.852941
6,15,2076,28,141,6,34,21,3,0.617647
2,28,21,3,3664,6,34,141,6,0.588235
3,3,141,6,491,2,34,3664,6,0.823529
12,6,3664,6,21,3,34,491,2,0.794118
2,6,491,2,4745,12,34,21,3,0.647059
3,2,21,3,7,2,34,4745,12,0.764706
6,3,4745,12,94,3,34,7,2,0.735294
20,12,7,2,4670,6,34,94,3,0.676471
47,2,94,3,43,20,34,4670,6,0.705882
49,3,4670,6,44373,47,34,43,20,0.970588
6,48,1,1,169,3,31,15736,11,0.935484
14,1,15736,11,465,6,31,169,3,0.032258
12,11,169,3,26,14,31,465,6,0.322581
2,3,465,6,4496,12,31,26,14,0.290323
4,6,26,14,7,2,31,4496,12,0.258065
4,14,4496,12,285,4,31,7,2,0.129032
15,12,7,2,8102,4,31,285,4,0.064516
6,2,285,4,73,15,31,8102,4,0.096774
12,4,8102,4,2521,6,31,73,15,0.16129
13,4,73,15,8801,12,31,2521,6,0.193548
3,15,2521,6,320,13,31,8801,12,0.225806
26,6,8801,12,21,3,31,320,13,0.354839
6,12,320,13,1161,26,31,21,3,0.451613
6,13,21,3,10211,6,31,1161,26,0.419355
30,3,1161,26,72,6,31,10211,6,0.387097
31,26,10211,6,197,30,31,72,6,0.903226
21,6,72,6,261,31,31,197,30,0.483871
11,6,197,30,106,21,31,261,31,0.548387
3,30,261,31,1264,11,31,106,21,0.516129
6,31,106,21,94,3,31,1264,11,0.806452
2,21,1264,11,5390,6,31,94,3,0.580645
18,11,94,3,80,2,31,5390,6,0.774194
28,3,5390,6,126,18,31,80,2,0.741935
2,6,80,2,0,28,31,126,18,0.612903
6,2,126,18,80,2,31,0,28,0.709677
30,18,0,28,3467,6,31,80,2,0.677419
27,28,80,2,197,30,31,3467,6,0.645161
25,2,3467,6,143,27,31,197,30,0.83871
20,6,197,30,22939,25,31,143,27,0.870968
47,30,143,27,43,20,31,22939,25,1
49,27,22939,25,44373,47,31,43,20,0.967742
21,48,1,1,1495,41,33,8,7,0.575758
3,1,8,7,14,21,33,1495,41,0.030303
6,7,1495,41,94,3,33,14,21,0.545455
2,41,14,21,536,6,33,94,3,0.060606
32,21,94,3,3173,2,33,536,6,0.454545
23,3,536,6,271,32,33,3173,2,0.121212
13,6,3173,2,1629,23,33,271,32,0.090909
26,2,271,32,2105,13,33,1629,23,0.181818
4,32,1629,23,4240,26,33,2105,13,0.151515
21,23,2105,13,9324,4,33,4240,26,0.393939
3,13,4240,26,106,21,33,9324,4,0.212121
6,26,9324,4,21,3,33,106,21,0.363636
18,4,106,21,16474,6,33,21,3,0.242424
19,21,21,3,126,18,33,16474,6,0.333333
25,3,16474,6,40,19,33,126,18,0.30303
14,6,126,18,1075,25,33,40,19,0.272727
8,18,40,19,26,14,33,1075,25,0.424242
21,19,1075,25,11,8,33,26,14,0.515152
4,25,26,14,1795,21,33,11,8,0.484848
4,14,11,8,0,4,33,1795,21,1
14,8,1795,21,0,4,33,0,4,0.606061
4,21,0,4,26,14,33,0,4,0.939394
9,4,0,4,5822,4,33,26,14,0.636364
26,4,26,14,14,9,33,5822,4,0.757576
6,14,5822,4,75,26,33,14,9,0.666667
6,4,14,9,550,6,33,75,26,0.727273
2,9,75,26,72,6,33,550,6,0.69697
6,26,550,6,80,2,33,72,6,0.909091
15,6,72,6,7799,6,33,80,2,0.878788
6,6,80,2,73,15,33,7799,6,0.848485
20,2,7799,6,4236,6,33,73,15,0.787879
47,6,73,15,43,20,33,4236,6,0.818182
49,15,4236,6,44373,47,33,43,20,0.969697
6,48,1,1,21167,26,32,5327,21,1
4,1,5327,21,13739,6,32,21167,26,0.09375
4,21,21167,26,11087,4,32,13739,6,0.0625
14,26,13739,6,30037,4,32,11087,4,0.03125
6,6,11087,4,26,14,32,30037,4,0.46875
6,4,30037,4,550,6,32,26,14,0.125
14,4,26,14,72,6,32,550,6,0.15625
26,14,550,6,26,14,32,72,6,0.4375
6,6,72,6,133,26,32,26,14,0.1875
14,6,26,14,349,6,32,133,26,0.21875
2,14,133,26,26,14,32,349,6,0.25
4,26,349,6,12,2,32,26,14,0.28125
22,6,26,14,0,4,32,12,2,0.40625
4,14,12,2,4222,22,32,0,4,0.34375
30,2,0,4,50,4,32,4222,22,0.3125
7,4,4222,22,574,30,32,50,4,0.375
23,22,50,4,8,7,32,574,30,0.5
21,4,574,30,575,23,32,8,7,0.53125
18,30,8,7,317,21,32,575,23,0.5625
2,7,575,23,107,18,32,317,21,0.90625
3,23,317,21,7,2,32,107,18,0.59375
26,21,107,18,21,3,32,7,2,0.875
6,18,7,2,548,26,32,21,3,0.65625
2,2,21,3,5231,6,32,548,26,0.625
28,3,548,26,7,2,32,5231,6,0.84375
2,26,5231,6,12324,28,32,7,2,0.8125
3,6,7,2,12,2,32,12324,28,0.78125
6,2,12324,28,203,3,32,12,2,0.75
20,28,12,2,4662,6,32,203,3,0.6875
8,2,203,3,43,20,32,4662,6,0.71875
47,3,4662,6,11,8,32,43,20,0.9375
49,6,43,20,44373,47,32,11,8,0.96875
21,48,1,1,180,18,10,575,23,0.5
3,1,575,23,317,21,10,180,18,0.4
6,23,180,18,94,3,10,317,21,0.3
6,18,317,21,984,6,10,94,3,0.2
14,21,94,3,1782,6,10,984,6,0.1
12,3,984,6,26,14,10,1782,6,0.8
13,6,1782,6,134,12,10,26,14,0.7
20,6,26,14,320,13,10,134,12,0.6
47,14,134,12,43,20,10,320,13,1
49,12,320,13,44373,47,10,43,20,0.9
19,48,1,1,1015,6,48,9,3,0.020833
25,1,9,3,40,19,48,1015,6,0.270833
3,3,1015,6,159,25,48,40,19,0.041667
6,6,40,19,21,3,48,159,25,0.145833
2,19,159,25,2313,6,48,21,3,0.0625
4,25,21,3,80,2,48,2313,6,0.125
14,3,2313,6,5823,4,48,80,2,0.104167
2,6,80,2,26,14,48,5823,4,0.083333
6,2,5823,4,80,2,48,26,14,0.25
14,4,26,14,301,6,48,80,2,0.229167
17,14,80,2,26,14,48,301,6,0.166667
11,2,301,6,37,17,48,26,14,0.208333
18,6,26,14,1237,11,48,37,17,0.1875
2,14,37,17,943,18,48,1237,11,1
3,17,1237,11,245,2,48,943,18,0.291667
5,11,943,18,291,3,48,245,2,0.5625
12,18,245,2,1917,5,48,291,3,0.333333
2,2,291,3,1004,12,48,1917,5,0.3125
4,3,1917,5,7,2,48,1004,12,0.458333
9,5,1004,12,5822,4,48,7,2,0.4375
6,12,7,2,14,9,48,5822,4,0.395833
6,2,5822,4,2613,6,48,14,9,0.354167
17,4,14,9,6143,6,48,2613,6,0.375
2,9,2613,6,3457,17,48,6143,6,0.416667
3,6,6143,6,11633,2,48,3457,17,0.541667
6,6,3457,17,21,3,48,11633,2,0.520833
30,17,11633,2,2616,6,48,21,3,0.479167
18,2,21,3,197,30,48,2616,6,0.5
2,3,2616,6,1054,18,48,197,30,0.583333
4,6,197,30,622,2,48,1054,18,0.666667
4,30,1054,18,285,4,48,622,2,0.645833
17,18,622,2,8102,4,48,285,4,0.604167
23,2,285,4,10987,17,48,8102,4,0.625
17,4,8102,4,77,23,48,10987,17,0.895833
19,4,10987,17,3345,17,48,77,23,0.6875
25,17,77,23,40,19,48,3345,17,0.854167
2,23,3345,17,3380,25,48,40,19,0.708333
3,17,40,19,245,2,48,3380,25,0.833333
6,19,3380,25,21,3,48,245,2,0.8125
18,25,245,2,141,6,48,21,3,0.729167
2,2,21,3,288,18,48,141,6,0.791667
14,3,141,6,146,2,48,288,18,0.770833
21,6,288,18,26,14,48,146,2,0.75
4,18,146,2,1795,21,48,26,14,0.875
4,2,26,14,285,4,48,1795,21,0.958333
20,14,1795,21,0,4,48,285,4,0.916667
47,21,285,4,43,20,48,0,4,0.9375
49,4,0,4,44373,47,48,43,20,0.979167
4,48,1,1,320,13,18,2843,12,0.055556
4,1,2843,12,285,4,18,320,13,1
17,12,320,13,8102,4,18,285,4,0.111111
39,13,285,4,7817,17,18,8102,4,0.166667
3,4,8102,4,446,39,18,7817,17,0.888889
26,4,7817,17,169,3,18,446,39,0.222222
6,17,446,39,13746,26,18,169,3,0.333333
19,39,169,3,594,6,18,13746,26,0.277778
6,3,13746,26,40,19,18,594,6,0.5
2,26,594,6,2613,6,18,40,19,0.444444
6,6,40,19,149,2,18,2613,6,0.388889
2,19,2613,6,72,6,18,149,2,0.833333
4,6,149,2,7,2,18,72,6,0.777778
4,2,72,6,5510,4,18,7,2,0.722222
4,6,7,2,0,4,18,5510,4,0.611111
20,2,5510,4,2683,4,18,0,4,0.555556
47,4,0,4,43,20,18,2683,4,0.666667
49,4,2683,4,44373,47,18,43,20,0.944444
6,48,1,1,169,3,38,9803,28,0.263158
2,1,9803,28,2822,6,38,169,3,0.026316
3,28,169,3,12,2,38,2822,6,0.184211
6,3,2822,6,21,3,38,12,2,0.157895
2,6,12,2,2050,6,38,21,3,0.052632
5,2,21,3,7,2,38,2050,6,0.131579
14,3,2050,6,1957,5,38,7,2,0.105263
23,6,7,2,26,14,38,1957,5,0.078947
17,2,1957,5,77,23,38,26,14,0.236842
2,5,26,14,995,17,38,77,23,0.210526
